"school_year"	"school_code"	"school_name"	"school_type"	"school_city"	"school_state"	"school_zip"	"school_county"	"school_district"	"district_code"	"grade_levels"	"reported"	"enrolled"	"total_exemptions"	"medical_exempt"	"personal_exempt"	"religious_exempt"	"exempt_DTTd"	"exempt_pertussis"	"exempt_polio"	"exempt_MMR"	"exempt_hepB"	"exempt_varicella"	"percent_exempt_DTTd"	"percent_exempt_pertussis"	"percent_exempt_polio"	"percent_exempt_MMR"	"percent_exempt_hepB"	"percent_exempt_varicella"	"percent_exempt"
"98"	"2011"	"2795"	"Auburn Senior High School"	"Public School"	"AUBURN"	"WA"	"98002"	"KING"	"Auburn School District"	17408	"9-12"	"Yes"	1579	65	9	53	3	5	42	27	43	40	0	0.32	2.66	1.71	2.72	2.53	0	4.12
"99"	"2011"	"2128"	"Audubon Elementary"	"Public School"	"Spokane"	"WA"	"99205"	"SPOKANE"	"Spokane School District"	32081	"K-6"	"Yes"	477	13	0	11	2	10	10	8	4	12	4	2.1	2.1	1.68	0.84	2.52	0.84	2.73
"100"	"2011"	"3548"	"Audubon Elementary"	"Public School"	"Redmond"	"WA"	"98052"	"KING"	"Lake Washington School District"	17414	"K-6"	"Yes"	556	37	2	35	0	29	27	27	24	28	21	5.22	4.86	4.86	4.32	5.04	3.78	6.65
"101"	"2011"	"1768"	"Avanti High School"	"Public School"	"OLYMPIA"	"WA"	"98501"	"THURSTON"	"Olympia School District"	34111	"9-12"	"Yes"	157	30	1	27	2	13	21	17	25	24	0	8.28	13.38	10.83	15.92	15.29	0	19.11
"102"	"2011"	"3553"	"Aviation High School"	"Public School"	"Des Moines"	"WA"	"98198"	"KING"	"Highline School District"	17401	"9-12"	"Yes"	430	6	1	5	0	1	1	4	4	1	4	0.23	0.23	0.93	0.93	0.23	0.93	1.4
"103"	"2011"	"3447"	"Aylen Jr High"	"Public School"	"Puyallup"	"WA"	"98371"	"PIERCE"	"Puyallup School District"	27003	"7-9"	"Yes"	735	18	0	18	0	12	12	11	12	13	0	1.63	1.63	1.5	1.63	1.77	0	2.45
"104"	"2011"	"3717"	"B F Day Elementary School"	"Public School"	"SEATTLE"	"WA"	"98103"	"KING"	"Seattle Public Schools"	17001	"K-5"	"Yes"	317	34	5	29	0	17	18	20	8	27	6	5.36	5.68	6.31	2.52	8.52	1.89	10.73
"105"	"2011"	"4060"	"Badger Mountain Elementary"	"Public School"	"Richland"	"WA"	"99352"	"BENTON"	"Richland School District"	3400	"K-5"	"Yes"	709	32	1	30	1	24	24	24	25	19	26	3.39	3.39	3.39	3.53	2.68	3.67	4.51
"106"	"2011"	"2307"	"Bailey Gatzert Elementary School"	"Public School"	"SEATTLE"	"WA"	"98122"	"KING"	"Seattle Public Schools"	17001	"K-5"	"Yes"	379	9	1	7	1	5	5	4	0	5	10	1.32	1.32	1.06	0	1.32	2.64	2.37
"107"	"2011"	"2395"	"Bainbridge High School"	"Public School"	"Bainbridge Island"	"WA"	"98110"	"KITSAP"	"Bainbridge Island School District"	18303	"9-12"	"Yes"	1310	67	7	57	3	15	27	20	30	45	0	1.15	2.06	1.53	2.29	3.44	0	5.11
"108"	"2011"	"1939"	"Bainbridge Special Education Services"	"Public School"	"Bainbridge Island"	"WA"	"98110"	"KITSAP"	"Bainbridge Island School District"	18303	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"109"	"2011"	"3054"	"Baker"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	618	8	1	6	1	5	5	4	5	7	0	0.81	0.81	0.65	0.81	1.13	0	1.29
"110"	"2011"	"8755"	"Baker View Christian School"	"Private School"	"Bellingham"	"WA"	"98226"	"WHATCOM"	"Ferndale School District"	37502	"K-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"111"	"2011"	"3357"	"Balboa Elementary"	"Public School"	"Spokane"	"WA"	"99208"	"SPOKANE"	"Spokane School District"	32081	"K-6"	"Yes"	390	29	3	26	0	11	11	16	14	17	12	2.82	2.82	4.1	3.59	4.36	3.08	7.44
"112"	"2011"	"2220"	"Ballard High School"	"Public School"	"SEATTLE"	"WA"	"98117"	"KING"	"Seattle Public Schools"	17001	"9-12"	"Yes"	1638	125	6	114	5	61	61	54	40	93	30	3.72	3.72	3.3	2.44	5.68	1.83	7.63
"113"	"2011"	"3750"	"Ballou Jr High"	"Public School"	"Puyallup"	"WA"	"98373"	"PIERCE"	"Puyallup School District"	27003	"7-9"	"Yes"	750	37	4	33	0	35	35	22	20	20	0	4.67	4.67	2.93	2.67	2.67	0	4.93
"114"	"2011"	"3138"	"Barge-Lincoln Elementary School"	"Public School"	"Yakima"	"WA"	"98901"	"YAKIMA"	"Yakima School District"	39007	"K-5"	"Yes"	621	1	0	1	0	1	1	1	1	1	0	0.16	0.16	0.16	0.16	0.16	0	0.16
"115"	"2011"	"3918"	"Barker Center"	"Public School"	"Spokane Valley"	"WA"	"99016"	"SPOKANE"	"Central Valley School District"	32356	"9-12"	"Yes"	107	4	0	4	0	4	4	4	4	4	0	3.74	3.74	3.74	3.74	3.74	0	3.74
"116"	"2011"	"3323"	"Barnes Elementary"	"Public School"	"Kelso"	"WA"	"98626"	"COWLITZ"	"Kelso School District"	8458	"K-5"	"Yes"	342	6	2	4	0	6	6	5	5	4	4	1.75	1.75	1.46	1.46	1.17	1.17	1.75
"117"	"2011"	"3325"	"Basin City Elem"	"Public School"	"Connell"	"WA"	"99326"	"FRANKLIN"	"North Franklin School District"	11051	"K-6"	"Yes"	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"118"	"2011"	"2415"	"Battle Ground High School"	"Public School"	"BATTLE GROUND"	"WA"	"98604"	"CLARK"	"Battle Ground School District"	6119	"9-12"	"Yes"	2114	8	2	0	6	98	144	81	10	113	0	4.64	6.81	3.83	0.47	5.35	0	0.38
"119"	"2011"	"4412"	"Bay View Elementary"	"Public School"	"BURLINGTON"	"WA"	"98233"	"SKAGIT"	"Burlington-Edison School District"	29100	"K-8"	"Yes"	576	47	12	31	4	21	27	20	18	19	16	3.65	4.69	3.47	3.12	3.3	2.78	8.16
"120"	"2011"	"1682"	"Bayview Alternative School"	"Public School"	"Langley"	"WA"	"98260"	"ISLAND"	"South Whidbey School District"	15206	"9-12"	"Yes"	36	6	1	5	0	0	2	1	5	4	0	0	5.56	2.78	13.89	11.11	0	16.67
"121"	"2011"	"2263"	"Beach Elem"	"Public School"	"Lummi Island"	"WA"	"98262"	"WHATCOM"	"Ferndale School District"	37502	"K-6"	"Yes"	43	20	0	20	0	12	12	14	13	16	12	27.91	27.91	32.56	30.23	37.21	27.91	46.51
"122"	"2011"	"3454"	"Beachwood Elementary School"	"Public School"	"Lakewood"	"WA"	"98433"	"PIERCE"	"Clover Park School District"	27400	"K-5"	"Yes"	455	2	0	2	0	2	2	2	2	2	2	0.44	0.44	0.44	0.44	0.44	0.44	0.44
"123"	"2011"	"3661"	"Beacon Avenue Elementary School"	"Public School"	"Montesano"	"WA"	"98563"	"GRAYS HARBOR"	"Montesano School District"	14066	"K-3"	"Yes"	347	21	0	21	0	17	17	19	17	16	19	4.9	4.9	5.48	4.9	4.61	5.48	6.05
"124"	"2011"	"3578"	"Beacon Hill Elementary"	"Public School"	"Longview"	"WA"	"98632"	"COWLITZ"	"Kelso School District"	8458	"K-5"	"Yes"	562	25	3	21	1	15	16	14	14	11	17	2.67	2.85	2.49	2.49	1.96	3.02	4.45
"125"	"2011"	"2070"	"Beacon Hill International School"	"Public School"	"SEATTLE"	"WA"	"98144"	"KING"	"Seattle Public Schools"	17001	"K-5"	"Yes"	455	21	1	19	1	9	9	9	7	12	5	1.98	1.98	1.98	1.54	2.64	1.1	4.62
"126"	"2011"	"4305"	"Bear Creek Elementary"	"Public School"	"Woodinville"	"WA"	"98077"	"KING"	"Northshore School District"	17417	"K-6"	"Yes"	485	23	2	21	0	8	8	13	9	13	6	1.65	1.65	2.68	1.86	2.68	1.24	4.74
"127"	"2011"	"4460"	"Beaver Lake Middle School"	"Public School"	"ISSAQUAH"	"WA"	"98029"	"KING"	"Issaquah School District"	17411	"6-8"	"Yes"	853	23	8	15	0	15	13	5	5	9	0	1.76	1.52	0.59	0.59	1.06	0	2.7
"128"	"2011"	"4566"	"Beaver Valley School"	"Public School"	"Leavenworth"	"WA"	"98826"	"CHELAN"	"Cascade School District"	4228	"K-4"	"Yes"	22	2	0	2	0	0	0	1	0	0	2	0	0	4.55	0	0	9.09	9.09
"129"	"2011"	"1650"	"BECC"	"Public School"	"BURLINGTON"	"WA"	"98233"	"SKAGIT"	"Burlington-Edison School District"	29100	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"130"	"2011"	"4229"	"Beezley Springs Elementary"	"Public School"	"EPHRATA"	"WA"	"98823"	"GRANT"	"Ephrata School District"	13165	"K-1"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"131"	"2011"	"2662"	"Belfair Elementary"	"Public School"	"Belfair"	"WA"	"98528"	"MASON"	"North Mason School District"	23403	"K-5"	"Yes"	456	33	1	29	3	9	13	13	12	12	18	1.97	2.85	2.85	2.63	2.63	3.95	7.24
"132"	"2011"	"3592"	"Bell Elementary"	"Public School"	"Kirkland"	"WA"	"98033"	"KING"	"Lake Washington School District"	17414	"K-6"	"Yes"	391	30	1	28	1	21	22	17	22	14	19	5.37	5.63	4.35	5.63	3.58	4.86	7.67
"133"	"2011"	"8132"	"Bellarmine Preparatory School"	"Private School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	1018	13	1	12	0	12	12	13	12	13	0	1.18	1.18	1.28	1.18	1.28	0	1.28
"134"	"2011"	"8292"	"Bellevue Children's Academy"	"Private School"	"Bellevue"	"WA"	"98007"	"KING"	"Bellevue School District"	17405	"K-5"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"135"	"2011"	"801T"	"Bellevue Children's Academy  2nd Location"	"Private School"	"Bellevue"	"WA"	"98007"	"KING"	"Bellevue School District"	17405	"6-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"136"	"2011"	"8875"	"Bellevue Christian Mack Elementary"	"Private School"	"Woodinville"	"WA"	"98072"	"KING"	"Northshore School District"	17417	"K-6"	"Yes"	204	1	0	0	1	1	1	1	1	1	1	0.49	0.49	0.49	0.49	0.49	0.49	0.49
"137"	"2011"	"8091"	"Bellevue Christian School"	"Private School"	"Clyde Hill"	"WA"	"98004"	"KING"	"Bellevue School District"	17405	"7-12"	"Yes"	151	2	0	2	0	2	2	1	0	0	0	1.32	1.32	0.66	0	0	0	1.32
"138"	"2011"	"2701"	"Bellevue High School"	"Public School"	"Bellevue"	"WA"	"98004"	"KING"	"Bellevue School District"	17405	"9-12"	"Yes"	1375	76	32	40	4	26	26	26	29	32	33	1.89	1.89	1.89	2.11	2.33	2.4	5.53
"139"	"2011"	"8336"	"Bellevue Montessori School"	"Private School"	"Bellevue"	"WA"	"98004"	"KING"	"Bellevue School District"	17405	"K-5"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"140"	"2011"	"8216"	"Bellingham Christian School"	"Private School"	"Bellingham"	"WA"	"98226"	"WHATCOM"	"Bellingham School District"	37501	"K-8"	"Yes"	181	37	0	37	0	16	16	15	13	21	31	8.84	8.84	8.29	7.18	11.6	17.13	20.44
"141"	"2011"	"2553"	"Bellingham High School"	"Public School"	"Bellingham"	"WA"	"98225"	"WHATCOM"	"Bellingham School District"	37501	"9-12"	"Yes"	1103	176	4	168	4	81	81	85	53	108	22	7.34	7.34	7.71	4.81	9.79	1.99	15.96
"142"	"2011"	"1460"	"Bel-Red Bilingual Academy"	"Private School"	"Bellevue"	"WA"	"98007"	"KING"	"Bellevue School District"	17405	"K-3"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"143"	"2011"	"2155"	"Bemiss "	"Public School"	"Spokane"	"WA"	"99207"	"SPOKANE"	"Spokane School District"	32081	"K-6"	"Yes"	513	13	0	13	0	7	7	6	2	9	3	1.36	1.36	1.17	0.39	1.75	0.58	2.53
"144"	"2011"	"3142"	"Benge Elementary"	"Public School"	"Benge"	"WA"	"99105"	"ADAMS"	"Benge School District"	1122	"K-6"	"Yes"	9	1	0	1	0	1	1	1	1	1	1	11.11	11.11	11.11	11.11	11.11	11.11	11.11
"145"	"2011"	"3080"	"Benjamin Franklin Elementary"	"Public School"	"VANCOUVER"	"WA"	"98663"	"CLARK"	"Vancouver School District"	6037	"K-5"	"Yes"	276	14	1	13	0	7	7	5	7	5	8	2.54	2.54	1.81	2.54	1.81	2.9	5.07
"146"	"2011"	"3705"	"Bennett Elementary School"	"Public School"	"Bellevue"	"WA"	"98008"	"KING"	"Bellevue School District"	17405	"K-5"	"Yes"	420	44	12	30	2	25	25	23	2	24	0	5.95	5.95	5.48	0.48	5.71	0	10.48
"147"	"2011"	"3587"	"Benson Hill Elementary School"	"Public School"	"RENTON"	"WA"	"98058"	"KING"	"Renton School District"	17403	"K-5"	"Yes"	568	36	3	33	0	24	24	23	25	17	24	4.23	4.23	4.05	4.4	2.99	4.23	6.34
"148"	"2011"	"5235"	"Benton County Jail"	"Institution"	"Kennewick"	"WA"	"99337"	"BENTON"	"Kennewick School District"	3017	"9-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"149"	"2011"	"2074"	"Berney Elementary School"	"Public School"	"WALLA WALLA"	"WA"	"99362"	"WALLA WALLA"	"Walla Walla Public Schools"	36140	"K-5"	"Yes"	453	13	0	11	2	9	9	11	12	11	8	1.99	1.99	2.43	2.65	2.43	1.77	2.87
"150"	"2011"	"8432"	"Bertschi School"	"Private School"	"Seattle"	"WA"	"98102"	"KING"	"Seattle Public Schools"	17001	"K-5"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"151"	"2011"	"2770"	"Bess Herian Elementary"	"Public School"	"CUSICK"	"WA"	"99119"	"PEND OREILLE"	"Cusick School District"	26059	"K-6"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"152"	"2011"	"1931"	"Best Night School"	"Public School"	"Kirkland"	"WA"	"98033"	"KING"	"Lake Washington School District"	17414	"9-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"153"	"2011"	"3855"	"Best Sr High"	"Public School"	"Kirkland"	"WA"	"98033"	"KING"	"Lake Washington School District"	17414	"9-12"	"Yes"	89	7	2	4	1	1	4	0	5	5	0	1.12	4.49	0	5.62	5.62	0	7.87
"154"	"2011"	"8373"	"Bethany Lutheran Elementary"	"Private School"	"Port Orchard"	"WA"	"98366"	"KITSAP"	"South Kitsap School District"	18402	"K-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"155"	"2011"	"5216"	"Bethel Elementary Learning Academy"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"K-6"	"Yes"	38	3	0	2	1	1	1	1	2	1	2	2.63	2.63	2.63	5.26	2.63	5.26	7.89
"156"	"2011"	"2807"	"Bethel High School"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"10-12"	"Yes"	1144	43	3	38	2	12	22	9	19	31	0	1.05	1.92	0.79	1.66	2.71	0	3.76
"157"	"2011"	"3250"	"Bethel Junior High"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"7-9"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"158"	"2011"	"5174"	"Bethel Online Academy"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"7-12"	"Yes"	199	12	0	10	2	4	9	4	7	9	0	2.01	4.52	2.01	3.52	4.52	0	6.03
"159"	"2011"	"8001"	"Bethlehem Lutheran School"	"Private School"	"Kennewick"	"WA"	"99337"	"BENTON"	"Kennewick School District"	3017	"K-8"	"Yes"	162	1	0	1	0	1	1	1	1	1	1	0.62	0.62	0.62	0.62	0.62	0.62	0.62
"160"	"2011"	"2954"	"Betz Elementary"	"Public School"	"CHENEY"	"WA"	"99004"	"SPOKANE"	"Cheney School District"	32360	"K-5"	"Yes"	457	61	7	52	2	25	37	36	37	36	44	5.47	8.1	7.88	8.1	7.88	9.63	13.35
"161"	"2011"	"3302"	"Beverly Elementary"	"Public School"	"Lynnwood"	"WA"	"98037"	"SNOHOMISH"	"Edmonds School District"	31015	"K-6"	"Yes"	502	31	4	27	0	13	13	10	14	16	14	2.59	2.59	1.99	2.79	3.19	2.79	6.18
"162"	"2011"	"2765"	"Beverly Park Elem at Glendale"	"Public School"	"Seattle"	"WA"	"98168"	"KING"	"Highline School District"	17401	"K-6"	"Yes"	477	7	1	5	1	5	5	4	5	4	5	1.05	1.05	0.84	1.05	0.84	1.05	1.47
"163"	"2011"	"3392"	"Bickleton Elementary & High Schl"	"Public School"	"BICKLETON"	"WA"	"99322"	"KLICKITAT"	"Bickleton School District"	20203	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"164"	"2011"	"2521"	"Big Lake Elementary School"	"Public School"	"Mount Vernon"	"WA"	"98274"	"SKAGIT"	"Sedro-Woolley School District"	29101	"K-6"	"Yes"	294	24	0	24	0	16	15	14	14	13	17	5.44	5.1	4.76	4.76	4.42	5.78	8.16
"165"	"2011"	"5028"	"Big Picture School"	"Public School"	"SeaTac"	"WA"	"98168"	"KING"	"Highline School District"	17401	"9-12"	"Yes"	122	13	2	11	0	5	5	8	10	10	8	4.1	4.1	6.56	8.2	8.2	6.56	10.66
"166"	"2011"	"8530"	"Billings Middle School"	"Private School"	"Seattle"	"WA"	"98115"	"KING"	"Seattle Public Schools"	17001	"6-8"	"Yes"	88	10	1	8	1	6	6	7	10	9	0	6.82	6.82	7.95	11.36	10.23	0	11.36
"167"	"2011"	"5210"	"Bio Med Academy"	"Public School"	"Marysville"	"WA"	"98270"	"SNOHOMISH"	"Marysville School District"	31025	"9-12"	"Yes"	384	17	0	17	0	8	4	3	7	13	0	2.08	1.04	0.78	1.82	3.39	0	4.43
"168"	"2011"	"2431"	"Birchwood Elementary School"	"Public School"	"Bellingham"	"WA"	"98225"	"WHATCOM"	"Bellingham School District"	37501	"K-5"	"No"	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"169"	"2011"	"3449"	"Birney"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"K-5"	"Yes"	387	3	0	3	0	3	3	2	2	0	2	0.78	0.78	0.52	0.52	0	0.52	0.78
"170"	"2011"	"5048"	"Birth to 3 Contracts"	"Public School"	"Seattle"	"WA"	"98124"	"KING"	"Seattle Public Schools"	17001	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"171"	"2011"	"5150"	"Birth to Age 2"	"Public School"	"Kent"	"WA"	"98030"	"KING"	"Kent School District"	17415	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"172"	"2011"	"5126"	"Birth To Three"	"Public School"	"Cheney"	"WA"	"99004"	"SPOKANE"	"Cheney School District"	32360	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"173"	"2011"	"1952"	"Birth to Three Development Center"	"Public School"	"Federal Way"	"WA"	"98023"	"KING"	"Federal Way School District"	17210	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"174"	"2011"	"8029"	"Bishop Blanchet High School"	"Private School"	"Seattle"	"WA"	"98103"	"KING"	"Seattle Public Schools"	17001	"9-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"175"	"2011"	"800A"	"BK Play Academy for Gifted Children"	"Private School"	"Bellevue"	"WA"	"98006"	"KING"	"Bellevue School District"	17405	"K-3"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"176"	"2011"	"3430"	"Black Diamond Elementary"	"Public School"	"Black Diamond"	"WA"	"98010"	"KING"	"Enumclaw School District"	17216	"K-5"	"Yes"	282	23	4	19	0	5	6	6	8	8	13	1.77	2.13	2.13	2.84	2.84	4.61	8.16
"177"	"2011"	"4205"	"Black Lake Elementary"	"Public School"	"Olympia"	"WA"	"98512"	"THURSTON"	"Tumwater School District"	34033	"K-6"	"Yes"	455	42	0	42	0	21	22	21	21	21	20	4.62	4.84	4.62	4.62	4.62	4.4	9.23
"178"	"2011"	"4532"	"Blackwell Elementary"	"Public School"	"Sammamish"	"WA"	"98074"	"KING"	"Lake Washington School District"	17414	"K-6"	"Yes"	471	23	4	16	3	12	13	9	12	9	4	2.55	2.76	1.91	2.55	1.91	0.85	4.88
"179"	"2011"	"2713"	"Blaine Elementary School"	"Public School"	"BLAINE"	"WA"	"98230"	"WHATCOM"	"Blaine School District"	37503	"3-5"	"Yes"	475	37	4	33	0	23	24	19	27	23	11	4.84	5.05	4	5.68	4.84	2.32	7.79
"180"	"2011"	"3136"	"Blaine High School"	"Public School"	"BLAINE"	"WA"	"98230"	"WHATCOM"	"Blaine School District"	37503	"9-12"	"Yes"	638	39	3	36	0	12	23	22	25	25	0	1.88	3.61	3.45	3.92	3.92	0	6.11
"181"	"2011"	"5021"	"Blaine Home Connections"	"Public School"	"Blaine"	"WA"	"98230"	"WHATCOM"	"Blaine School District"	37503	"K-11"	"Yes"	76	37	1	36	0	29	31	17	16	18	6	38.16	40.79	22.37	21.05	23.68	7.89	48.68
"182"	"2011"	"3796"	"Blaine Middle School"	"Public School"	"BLAINE"	"WA"	"98230"	"WHATCOM"	"Blaine School District"	37503	"6-8"	"Yes"	523	34	1	30	3	29	30	23	23	24	0	5.54	5.74	4.4	4.4	4.59	0	6.5
"183"	"2011"	"4476"	"Blaine Primary School"	"Public School"	"BLAINE"	"WA"	"98230"	"WHATCOM"	"Blaine School District"	37503	"K-2"	"Yes"	434	34	6	26	2	21	21	22	26	17	31	4.84	4.84	5.07	5.99	3.92	7.14	7.83
"184"	"2011"	"2094"	"Blix Elementary"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"K-5"	"Yes"	470	10	1	8	1	10	10	10	10	10	10	2.13	2.13	2.13	2.13	2.13	2.13	2.13
"185"	"2011"	"801U"	"Blossoming Hill Montessori"	"Private School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"P-6"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"186"	"2011"	"4475"	"Blue Heron Middle School"	"Public School"	"Port Townsend"	"WA"	"98368"	"JEFFERSON"	"Port Townsend School District"	16050	"1-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"187"	"2011"	"4193"	"Blue Ridge Elementary"	"Public School"	"WALLA WALLA"	"WA"	"99362"	"WALLA WALLA"	"Walla Walla Public Schools"	36140	"K-5"	"Yes"	325	7	0	5	2	4	5	4	5	4	4	1.23	1.54	1.23	1.54	1.23	1.23	2.15
"188"	"2011"	"2516"	"Boistfort Elem"	"Public School"	"Curtis"	"WA"	"98538"	"LEWIS"	"Boistfort School District"	21234	"K-8"	"Yes"	84	7	0	7	0	6	6	3	3	3	1	7.14	7.14	3.57	3.57	3.57	1.19	8.33
"189"	"2011"	"3349"	"Bonney Lake Elementary"	"Public School"	"Bonney Lake"	"WA"	"98390"	"PIERCE"	"Sumner School District"	27320	"K-5"	"Yes"	436	42	0	41	1	25	25	23	2	24	24	5.73	5.73	5.28	0.46	5.5	5.5	9.63
"190"	"2011"	"4585"	"Bonney Lake High School"	"Public School"	"Bonney Lake"	"WA"	"98391"	"PIERCE"	"Sumner School District"	27320	"9-12"	"Yes"	1420	68	5	62	1	16	38	26	40	38	0	1.13	2.68	1.83	2.82	2.68	0	4.79
"191"	"2011"	"3291"	"Bordeaux Elementary School"	"Public School"	"Shelton"	"WA"	"98584"	"MASON"	"Shelton School District"	23309	"K-5"	"Yes"	504	19	1	16	2	8	10	11	11	7	17	1.59	1.98	2.18	2.18	1.39	3.37	3.77
"192"	"2011"	"2487"	"Boston Harbor Elementary"	"Public School"	"OLYMPIA"	"WA"	"98506"	"THURSTON"	"Olympia School District"	34111	"K-5"	"Yes"	174	19	0	19	0	13	12	15	15	10	8	7.47	6.9	8.62	8.62	5.75	4.6	10.92
"193"	"2011"	"3106"	"Bothell High School"	"Public School"	"Bothell"	"WA"	"98011"	"KING"	"Northshore School District"	17417	"10-12"	"Yes"	1601	51	6	44	1	33	33	37	34	34	19	2.06	2.06	2.31	2.12	2.12	1.19	3.19
"194"	"2011"	"2982"	"Bow Lake Elementary"	"Public School"	"SeaTac"	"WA"	"98188"	"KING"	"Highline School District"	17401	"K-6"	"Yes"	669	10	2	6	2	6	6	5	6	6	9	0.9	0.9	0.75	0.9	0.9	1.35	1.49
"195"	"2011"	"3260"	"Bowdish Middle School"	"Public School"	"Spokane Valley"	"WA"	"99016"	"SPOKANE"	"Central Valley School District"	32356	"6-8"	"Yes"	515	26	0	24	2	11	11	16	14	10	0	2.14	2.14	3.11	2.72	1.94	0	5.05
"196"	"2011"	"4068"	"Boyer Clinic"	"Public School"	"Seattle"	"WA"	"98112"	"KING"	"Highline School District"	17401	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"197"	"2011"	"3646"	"Boze"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"K-5"	"Yes"	330	5	0	1	4	4	4	4	4	3	5	1.21	1.21	1.21	1.21	0.91	1.52	1.52
"198"	"2011"	"4358"	"Breidablik Elementary"	"Public School"	"POULSBO"	"WA"	"98370"	"KITSAP"	"North Kitsap School District"	18400	"K-5"	"Yes"	311	27	2	25	0	23	24	23	25	28	21	7.4	7.72	7.4	8.04	9	6.75	8.68
"199"	"2011"	"3109"	"Bremerton High School"	"Public School"	"Bremerton"	"WA"	"98337"	"KITSAP"	"Bremerton School District"	18100	"9-12"	"Yes"	1263	94	4	89	1	53	69	24	32	42	0	4.2	5.46	1.9	2.53	3.33	0	7.44
"200"	"2011"	"3693"	"Brentwood Elementary School"	"Public School"	"SPOKANE"	"WA"	"99218"	"SPOKANE"	"Mead School District"	32354	"K-6"	"Yes"	597	48	4	43	1	26	26	24	26	22	33	4.36	4.36	4.02	4.36	3.69	5.53	8.04
