School Code	School Name	School Type	School District	County	Reported?	Data Source	Grade Levels	K-12 Number Enrolled	K-12 Number Complete	K-12 Number Exempt	K-12 Number Exempt: Medical	K-12 Number Exempt: Personal	K-12 Number Exempt: Religious	K-12 Number Exempt: Religious Member	K-12 Number Exempt: D/T	K-12 Number Exempt: Pertussis	K-12 Number Exempt: Polio	K-12 Number Exempt: MMR	K-12 Number Exempt: Hep B	K-12 Number Exempt: Varicella
4485	Northwood Middle School	Public	Kent School District	KING	Yes	IIS	7-8	672	645	24	11	13	1	0	8	7	10	11	20	0
5010	Haller Middle School	Public	Arlington School District	SNOHOMISH	Yes	IIS	6-8	673	608	57	5	51	1	0	19	19	21	34	32	11
2364	North Middle School	Public	Everett School District	SNOHOMISH	Yes	eFile	6-8	675	644	36	5	30	1	0	34	0	17	18	19	18
3764	Meeker Middle School	Public	Kent School District	KING	Yes	IIS	7-8	676	643	24	4	20	0	0	16	15	12	8	9	0
4529	Liberty Lake Elementary	Public	Central Valley School District	SPOKANE	Yes	IIS	1-5	676	614	34	1	31	2	0	16	16	15	20	16	27
4368	Seven Oaks Elementary	Public	North Thurston Public Schools	THURSTON	Yes	IIS	PK-6	677	618	28	5	22	0	1	13	13	19	20	19	19
3433	West Mercer Elementary	Public	Mercer Island School District	KING	Yes	IIS	K -5	678	648	25	7	16	2	0	12	15	10	11	17	10
5159	Frederickson Elementary	Public	Bethel School District	PIERCE	Yes	IIS	K -6	678	636	25	5	17	3	0	20	20	17	18	19	17
8887	The Bear Creek School	Private	Lake Washington School District	KING	Yes	IIS	P-12	678	642	34	0	34	0	0	21	21	26	26	19	26
3539	Lakes Elementary School	Public	North Thurston Public Schools	THURSTON	Yes	Paper	PK-6	678	513	36	1	32	3	0	13	12	19	16	21	24
2847	Clyde Hill Elementary	Public	Bellevue School District	KING	Yes	IIS	K -5	680	610	70	23	47	0	0	26	26	29	37	33	53
2314	Washington Middle School	Public	Yakima School District	YAKIMA	Yes	IIS	6-8	681	166	3	0	3	0	0	0	0	1	11	0	1
4139	North Lake Middle School	Public	Lake Stevens School District	SNOHOMISH	Yes	Paper	6-7	681	536	28	4	23	1	0	15	14	17	20	19	7
3248	Hudtloff Middle School	Public	Clover Park School District	PIERCE	Yes	XLSCSV	6-8	681	669	6	1	6	0	0	6	6	4	4	4	0
4021	Northshore Jr High	Public	Northshore School District	KING	Yes	XLSCSV	7-9	681	643	37	6	31	0	0	26	19	21	20	27	0
2926	Cedarhurst Elementary	Public	Highline School District	KING	Yes	IIS	PK-6	682	674	8	0	8	0	0	5	3	6	6	5	7
5051	Lakeland Hills Elementary	Public	Auburn School District	KING	Yes	IIS	K -5	682	647	23	4	14	5	0	9	9	10	12	10	10
8353	Life Christian School	Private	Tacoma School District	PIERCE	Yes	Paper	P-12	683	656	27	0	27	0	0	24	24	22	23	22	22
2388	Selah High School	Public	Selah School District	YAKIMA	Yes	Paper	10-12	686	643	13	1	11	2	0	8	6	5	8	8	0
4499	Fishers Landing Elementary School	Public	Evergreen School District (Clark)	CLARK	Yes	IIS	K -5	687	551	48	8	39	1	0	30	30	31	37	30	46
8042	Holy Names Academy	Private	Seattle Public Schools	KING	Yes	IIS	9-12	688	685	3	0	3	0	0	2	2	3	2	3	3
5049	Sierra Vista Middle School	Public	Sunnyside School District	YAKIMA	Yes	Paper	6-8	688	685	1	1	0	0	0	1	1	1	1	1	1
3650	Brier Terrace Middle School	Public	Edmonds School District	SNOHOMISH	Yes	XLSCSV	7-8	688	631	35	4	30	2	0	18	14	21	19	30	0
4568	Hockinson High School	Public	Hockinson School District	CLARK	Yes	eFile	9-12	689	136	30	0	29	1	0	22	16	17	21	27	0
2785	Chief Joseph Middle School	Public	Richland School District	BENTON	Yes	IIS	6-8	690	558	22	0	21	1	0	20	20	12	13	13	13
2920	Ephrata High School	Public	Ephrata School District	GRANT	Yes	IIS	9-12	690	649	24	2	21	1	0	16	13	15	12	13	0
3709	Olympic View Elementary	Public	North Thurston Public Schools	THURSTON	Yes	IIS	K -6	692	634	20	5	15	0	0	13	13	12	14	12	15
3499	Sumner Middle School	Public	Sumner School District	PIERCE	Yes	XLSCSV	6-8	692	632	54	11	40	3	0	40	36	27	31	27	10
1796	Salmon Bay K-8 School	Public	Seattle Public Schools	KING	Yes	XLSCSVSea	K -8	692	511	155	9	144	2	0	61	67	78	92	110	173
2390	Ridgefield High School	Public	Ridgefield School District	CLARK	Yes	IIS	9-12	695	654	40	3	36	3	0	64	63	29	37	39	0
4000	Chief Kamiakin Elementary School	Public	Sunnyside School District	YAKIMA	Yes	IIS	1-5	695	694	1	0	1	0	0	1	1	1	1	1	1
4363	Oakland Bay Junior High School	Public	Shelton School District	MASON	Yes	IIS	8-9	695	666	23	0	23	0	0	18	18	12	12	9	0
4410	Roosevelt Elementary School	Public	Vancouver School District	CLARK	Yes	XLSCSV	K -5	696	649	33	2	28	3	0	24	24	25	26	22	31
3345	Kenmore Junior High	Public	Northshore School District	KING	Yes	XLSCSV	7-9	699	662	32	4	26	2	0	19	19	21	22	26	0
4123	Deer Park High School	Public	Deer Park School District	SPOKANE	Yes	IIS	9-12	704	628	43	5	36	4	0	33	27	22	33	31	0
4526	Whittier Elementary	Public	Pasco School District	FRANKLIN	Yes	IIS	K -5	704	700	2	1	1	0	0	1	1	1	2	0	2
3413	Salk Middle School	Public	Spokane School District	SPOKANE	Yes	XLS Spokane	7-8	705	621	42	7	30	5	0	29	29	24	27	26	28
8059	Seattle Prep/Matteo Ricci College	Private	Seattle Public Schools	KING	Yes	eFile	9-12	706	706	0	0	0	0	0	0	0	0	0	0	0
3333	Pacific Middle School	Public	Highline School District	KING	Yes	IIS	7-8	707	690	13	0	12	1	0	11	11	9	8	11	0
4405	Chinook Elementary School	Public	Vancouver School District	CLARK	Yes	XLSCSV	K -5	707	666	36	2	30	4	0	26	26	29	27	29	28
3447	Aylen Jr High	Public	Puyallup School District	PIERCE	Yes	IIS	7-9	708	689	16	2	12	2	0	6	5	8	10	11	3
5015	Cascade View Elementary School	Public	Snoqualmie Valley School District	KING	Yes	IIS	K -5	708	664	34	6	27	2	0	18	18	18	22	19	26
2331	Onalaska High School	Public	Onalaska School District	LEWIS	Yes	IIS	9-12	709	676	33	6	27	2	0	13	13	26	28	0	22
2780	Pioneer Middle School	Public	Walla Walla Public Schools	WALLA WALLA	Yes	IIS	6-8	709	684	23	9	11	5	1	15	15	13	16	18	3
5093	Edgerton Elementary	Public	Puyallup School District	PIERCE	Yes	IIS	PK-6	710	688	41	5	32	4	0	20	7	22	24	17	32
1875	Homelink River	Public	Battle Ground School District	CLARK	Yes	Paper	K -12	710	449	210	11	183	18	0	175	173	133	149	137	80
2453	Morgan Middle School	Public	Ellensburg School District	KITTITAS	Yes	IIS	6-8	712	648	27	2	25	0	0	16	15	14	15	18	5
3296	Narrows View Intermediate	Public	University Place School District	PIERCE	Yes	Paper	5-7	716	634	30	3	24	3	0	19	19	15	16	20	11
2394	Cascade Middle School	Public	Auburn School District	KING	Yes	IIS	6-8	719	572	29	2	24	2	1	17	12	17	20	23	6
3674	Albert Einstein Middle School	Public	Shoreline School District	KING	Yes	XLSCSV	7-8	719	648	70	8	64	0	2	33	30	30	37	43	0
4055	East Valley Central Middle School	Public	East Valley School District (Yakima)	YAKIMA	Yes	IIS	6-8	720	696	16	0	16	0	0	11	10	12	13	12	4
4060	Badger Mountain Elementary	Public	Richland School District	BENTON	Yes	IIS	K -5	720	697	23	1	21	1	0	19	19	18	19	11	22
2886	Fairmount Elementary	Public	Mukilteo School District	SNOHOMISH	Yes	IIS	K -5	724	691	19	8	11	0	0	8	0	9	12	8	17
4204	Lakewood High School	Public	Lakewood School District	SNOHOMISH	Yes	IIS	9-12	724	698	26	1	20	4	1	18	12	11	18	20	0
4496	Edward Zeiger Elem	Public	Puyallup School District	PIERCE	Yes	IIS	PK-6	724	692	48	3	42	3	0	26	8	30	32	30	38
3251	Lucille Umbarger Elementary	Public	Burlington-Edison School District	SKAGIT	Yes	Paper	K -8	727	667	34	3	30	1	0	24	24	24	23	22	18
4530	Penny Creek Elementary	Public	Everett School District	SNOHOMISH	Yes	Paper	PK-5	729	661	63	0	33	0	5	36	36	36	38	23	49
2237	Pioneer Middle	Public	Steilacoom Hist. School District	PIERCE	Yes	IIS	6-8	730	697	25	1	24	1	0	12	10	13	14	16	7
4356	Neely O Brien Elementary School	Public	Kent School District	KING	Yes	IIS	K -6	730	623	0	0	0	0	0	0	0	0	0	0	0
2299	Charles Francis Adams High School	Public	Clarkston School District	ASOTIN	Yes	IIS	9-12	731	693	32	4	24	4	0	24	21	12	19	16	0
4297	Graham Elementary	Public	Bethel School District	PIERCE	Yes	IIS	K -6	732	701	24	7	16	1	0	7	9	8	13	7	17
4560	Illahee Elementary School	Public	Evergreen School District (Clark)	CLARK	Yes	IIS	K -5	733	623	41	3	34	5	0	35	35	33	33	30	35
5054	Liberty Middle School	Public	Camas School District	CLARK	Yes	IIS	6-8	733	654	74	4	68	3	0	54	44	43	43	39	11
2828	Walnut Grove Elementary	Public	Vancouver School District	CLARK	Yes	XLSCSV	K -5	734	642	75	6	68	1	0	55	55	54	57	48	63
3851	Northwood Middle School	Public	Mead School District	SPOKANE	Yes	IIS	7-8	735	699	27	3	24	0	0	16	16	9	10	11	7
3191	Mountainside Middle School	Public	Mead School District	SPOKANE	Yes	IIS	7-8	736	693	43	3	36	4	0	33	34	21	23	21	22
4318	Tolt Middle School	Public	Riverview School District	KING	Yes	IIS	6-8	736	663	47	2	44	1	0	26	24	28	25	32	11
4380	Harmony Elementary School	Public	Evergreen School District (Clark)	CLARK	Yes	IIS	K -5	736	619	65	2	53	10	0	53	53	55	56	40	60
3046	Marcus Whitman Junior High	Public	South Kitsap School District	KITSAP	Yes	IIS	7-9	742	712	30	2	27	1	0	20	14	14	17	22	0
3685	Purdy Elementary School	Public	Peninsula School District	PIERCE	Yes	IIS	PK-5	744	689	55	2	53	0	0	31	31	36	38	35	41
2476	Poulsbo Middle School	Public	North Kitsap School District	KITSAP	Yes	XLSCSV	6-8	744	678	51	4	46	1	0	38	32	34	36	34	9
3774	Aki Kurose Middle School	Public	Seattle Public Schools	KING	Yes	XLSCSVSea	6-8	744	579	37	3	33	1	0	23	24	24	21	23	83
3626	Sacajawea Middle School	Public	Federal Way School District	KING	Yes	IIS	6-8	745	676	28	7	20	2	0	20	20	19	14	10	12
4183	Ferrucci Jr High	Public	Puyallup School District	PIERCE	Yes	IIS	7-9	745	711	30	4	24	2	0	11	17	11	13	14	7
4408	Horizons Elementary	Public	North Thurston Public Schools	THURSTON	Yes	IIS	K -6	745	571	31	11	18	3	0	14	14	19	17	13	23
2942	Orting High School	Public	Orting School District	PIERCE	Yes	IIS	9-12	747	699	47	4	43	0	0	26	23	14	22	29	0
2264	Toppenish Middle School	Public	Toppenish School District	YAKIMA	Yes	IIS	6-8	748	728	2	0	2	0	0	1	1	0	1	0	0
5100	Little Cedars Elementary School	Public	Snohomish School District	SNOHOMISH	Yes	IIS	K -6	748	692	44	9	34	0	1	22	23	25	28	25	32
4497	Pioneer Elementary School	Public	Sunnyside School District	YAKIMA	Yes	IIS	1-5	749	744	3	0	3	0	0	3	3	3	2	1	0
4406	Alki Middle School	Public	Vancouver School District	CLARK	Yes	XLSCSV	6-8	749	673	52	4	39	10	0	32	30	27	33	24	11
3090	Red Rock Elementary	Public	Royal School District	GRANT	Yes	IIS	K -5	751	743	7	0	7	0	0	5	5	4	4	1	6
3313	Harrison Middle School	Public	Sunnyside School District	YAKIMA	Yes	IIS	6-8	751	747	3	0	3	0	0	3	3	0	0	1	0
3401	Perry G Keithley Middle School	Public	Franklin Pierce School District	PIERCE	Yes	IIS	6-8	751	597	12	1	11	0	0	8	7	10	8	7	3
8483	King's Way Christian School	Private	Vancouver School District	CLARK	Yes	IIS	K-12	751	699	52	0	50	2	0	41	41	32	37	35	35
3016	Sarah J Anderson Elementary	Public	Vancouver School District	CLARK	Yes	XLSCSV	K -5	752	702	45	6	35	4	0	29	29	28	33	32	36
2773	Fife High School	Public	Fife School District	PIERCE	Yes	IIS	10-12	753	726	19	2	16	1	0	15	9	10	10	12	7
4142	John Sedgwick Junior High	Public	South Kitsap School District	KITSAP	Yes	IIS	7-9	754	699	55	4	51	1	0	39	35	32	33	38	0
5170	First Creek Middle School	Public	Tacoma School District	PIERCE	Yes	XLSCSV	6-8	754	704	17	1	13	2	1	7	10	8	9	9	8
3085	Mark Twain Elementary	Public	Pasco School District	FRANKLIN	Yes	IIS	K -5	756	743	13	2	11	0	0	4	4	4	6	5	9
4503	Discovery Middle School	Public	Vancouver School District	CLARK	Yes	XLSCSV	6-8	756	642	41	6	33	4	0	22	16	26	26	29	15
3283	Tyee Middle School	Public	Bellevue School District	KING	Yes	IIS	6-8	757	712	32	15	15	2	0	22	22	18	15	20	19
2435	Madison Middle School	Public	Seattle Public Schools	KING	Yes	XLSCSVSea	6-8	758	662	52	7	44	1	0	24	25	25	33	33	107
3381	Lakota Middle School	Public	Federal Way School District	KING	Yes	IIS	6-8	761	645	36	2	28	6	0	13	15	13	14	12	8
3750	Ballou Jr High	Public	Puyallup School District	PIERCE	Yes	IIS	7-9	761	717	44	5	38	1	0	20	32	20	19	20	14
4304	Discovery Elementary	Public	Mukilteo School District	SNOHOMISH	Yes	IIS	K -5	763	730	11	5	5	1	0	5	0	5	5	6	9
4017	Canyon Creek Elementary	Public	Northshore School District	KING	Yes	XLSCSV	K -6	764	726	36	7	27	1	1	21	21	23	26	25	30
3448	Truman Middle School	Public	Tacoma School District	PIERCE	Yes	XLSCSV	6-8	766	720	24	3	19	2	0	12	16	13	15	17	10
3038	Issaquah Middle School	Public	Issaquah School District	KING	Yes	XLSCSV	6-8	767	723	40	9	33	1	0	21	19	13	21	26	3
4148	Evergreen Junior High	Public	Lake Washington School District	KING	Yes	Paper	6-8	768	601	33	3	30	0	0	17	16	19	18	22	7
3711	Washington Middle School	Public	Olympia School District	THURSTON	Yes	Paper	6-8	770	613	62	3	58	1	0	26	24	33	35	44	8
3573	Greenacres Middle School	Public	Central Valley School District	SPOKANE	Yes	IIS	6-8	772	703	41	1	40	0	0	29	29	23	22	20	20
3088	Quincy High School	Public	Quincy School District	GRANT	Yes	IIS	9-12	776	730	7	2	5	0	0	2	1	5	5	5	0
4437	Gateway Middle School	Public	Everett School District	SNOHOMISH	Yes	IIS	6-8	777	750	26	4	22	0	0	14	14	12	17	13	7
3631	Odle Middle School	Public	Bellevue School District	KING	Yes	IIS	6-8	778	715	65	48	16	1	0	23	23	28	24	26	65
4145	Valley View Middle School	Public	Snohomish School District	SNOHOMISH	Yes	Paper	7-8	780	731	47	1	44	3	0	30	30	20	24	25	1
4457	Chase Middle School	Public	Spokane School District	SPOKANE	Yes	XLS Spokane	7-8	781	639	65	5	56	6	0	49	49	40	39	41	42
2376	Mason Middle School	Public	Tacoma School District	PIERCE	Yes	XLSCSV	6-8	782	732	37	5	31	1	0	13	18	15	19	23	13
3898	Illahee Middle School	Public	Federal Way School District	KING	Yes	IIS	5-8	784	678	29	8	20	0	1	20	20	20	12	15	13
4409	Komachin Middle School	Public	North Thurston Public Schools	THURSTON	Yes	IIS	7-8	786	734	22	4	16	2	0	16	14	10	11	11	0
4591	Jefferson Middle School	Public	Vancouver School District	CLARK	Yes	XLSCSV	6-8	786	738	45	1	41	2	1	29	25	26	29	23	6
3493	Canyon Park Jr High	Public	Northshore School District	KING	Yes	XLSCSV	7-9	787	753	33	4	29	0	0	29	29	24	24	24	0
2900	Toppenish High School	Public	Toppenish School District	YAKIMA	Yes	IIS	9-12	788	774	5	0	5	0	0	3	1	2	2	4	0
3615	Lewis and Clark Middle School	Public	Yakima School District	YAKIMA	Yes	IIS	6-8	792	370	4	1	2	1	0	3	3	3	3	2	2
3120	Olympic View Middle School	Public	Mukilteo School District	SNOHOMISH	Yes	IIS	6-8	794	749	29	2	23	4	0	18	0	10	11	10	19
3237	Central Kitsap Junior High	Public	Central Kitsap School District	KITSAP	Yes	IIS	7-9	794	744	34	2	32	0	0	22	22	8	7	12	14
5053	Rosa Parks Elementary	Public	Lake Washington School District	KING	Yes	IIS	K -5	794	721	51	18	35	1	0	26	27	25	26	30	37
5200	Pacific Cascade Middle School	Public	Issaquah School District	KING	Yes	XLSCSV	6-8	794	767	27	9	17	3	0	15	15	9	13	17	3
2910	Yacolt Primary	Public	Battle Ground School District	CLARK	Yes	eFile	K -4	802	714	77	9	70	1	0	45	45	44	48	51	58
3353	Meadowdale Middle School	Public	Edmonds School District	SNOHOMISH	Yes	XLSCSV	7-8	802	704	24	1	22	1	0	9	9	13	16	19	0
3052	Kalles Junior High	Public	Puyallup School District	PIERCE	Yes	IIS	7-9	805	793	34	4	30	0	0	16	22	15	16	20	9
4344	Horizon Elementary	Public	Mukilteo School District	SNOHOMISH	Yes	IIS	K -5	806	729	7	0	4	3	0	5	0	6	6	7	6
4019	Sno-Isle Skills Center	Public	Mukilteo School District	SNOHOMISH	Yes	IIS	11-12	807	59	1	0	1	0	0	0	0	0	1	1	0
4395	Centennial Middle School	Public	Snohomish School District	SNOHOMISH	Yes	IIS	7-8	816	746	64	4	59	3	0	41	32	44	48	44	0
4516	Timbercrest Junior High	Public	Northshore School District	KING	Yes	XLSCSV	7-9	816	744	54	4	49	1	0	31	31	23	22	34	0
4443	Doris Stahl Junior High	Public	Puyallup School District	PIERCE	Yes	IIS	7-9	817	783	34	4	25	4	1	11	20	14	14	18	12
5092	White Bluffs Elementary School	Public	Richland School District	BENTON	Yes	IIS	PK-5	819	793	26	23	0	3	0	18	18	18	19	18	23
3368	Wilson Middle School	Public	Yakima School District	YAKIMA	Yes	IIS	6-8	821	304	13	3	11	0	0	9	8	9	10	9	3
2555	Grandview High School	Public	Grandview School District	YAKIMA	Yes	IIS	9-12	822	820	5	0	5	0	0	5	5	5	5	5	5
3458	Glacier Middle School	Public	White River School District	PIERCE	Yes	IIS	6-8	823	767	55	7	46	1	1	27	26	23	25	25	4
2344	East Valley High School	Public	East Valley School District (Yakima)	YAKIMA	Yes	Paper	9-12	823	654	25	1	23	1	0	4	1	4	10	16	0
4425	Voyager Middle School	Public	Mukilteo School District	SNOHOMISH	Yes	IIS	6-8	825	758	28	2	21	5	0	16	0	11	14	12	16
3471	McFarland Middle School	Public	Othello School District	ADAMS	Yes	IIS	6-8	828	745	13	1	12	0	0	8	8	4	5	7	2
3356	Sacajawea Middle School	Public	Spokane School District	SPOKANE	Yes	XLS Spokane	7-8	828	651	66	16	52	2	0	35	35	27	32	35	36
4430	Harbour Pointe Middle School	Public	Mukilteo School District	SNOHOMISH	Yes	IIS	6-8	833	749	22	1	19	2	0	7	0	4	10	10	13
4508	Skyridge Mid School	Public	Camas School District	CLARK	Yes	IIS	6-8	834	764	69	6	59	6	0	56	52	36	32	40	11
2392	Cleveland High School	Public	Seattle Public Schools	KING	Yes	XLSCSVSea	9-12	835	758	50	3	45	2	0	31	34	22	30	32	153
4506	West Valley Middle School	Public	West Valley School District (Yakima)	YAKIMA	Yes	IIS	5-6	836	805	31	3	27	2	0	16	16	12	16	12	15
3879	Pine Lake Middle School	Public	Issaquah School District	KING	Yes	XLSCSV	6-8	839	810	29	3	25	1	0	10	10	7	13	16	1
4377	Woodmoor Elementary	Public	Northshore School District	KING	Yes	XLSCSV	K -6	839	758	66	9	57	0	0	45	45	38	48	44	48
2467	Anacortes High School	Public	Anacortes School District	SKAGIT	Yes	IIS	9-12	842	718	86	7	78	4	0	50	40	42	46	40	0
2410	Franklin Middle School	Public	Yakima School District	YAKIMA	Yes	IIS	6-8	843	673	5	0	5	0	0	2	2	2	2	3	0
5020	Virgie Robinson Elementary	Public	Pasco School District	FRANKLIN	Yes	IIS	K -5	843	838	4	2	2	2	2	2	2	2	3	2	2
4040	West Valley Jr High	Public	West Valley School District (Yakima)	YAKIMA	Yes	IIS	7-8	851	828	20	2	18	1	0	15	14	12	12	10	0
3195	West Valley High School	Public	West Valley School District (Spokane)	SPOKANE	Yes	IIS	9-12	852	765	71	19	50	2	0	40	32	24	37	41	0
4201	Lynden High School	Public	Lynden School District	WHATCOM	Yes	IIS	9-12	852	770	48	5	43	1	0	25	23	17	28	26	0
4131	Steilacoom High	Public	Steilacoom Hist. School District	PIERCE	Yes	IIS	9-12	853	825	26	0	26	0	0	14	11	6	10	16	0
4460	Beaver Lake Middle School	Public	Issaquah School District	KING	Yes	XLSCSV	6-8	854	826	27	10	18	0	0	15	15	10	9	15	5
5142	Glacier View Junior High	Public	Puyallup School District	PIERCE	Yes	IIS	7-9	855	831	38	1	36	1	0	17	21	16	16	22	18
8082	JF Kennedy Catholic High School	Private	Highline School District	KING	Yes	IIS	9-12	856	801	55	0	54	1	0	48	0	43	45	43	99
3472	Park Middle School	Public	Kennewick School District	BENTON	Yes	IIS	6-8	858	812	21	0	20	0	1	19	19	15	15	14	16
8176	Gonzaga Preparatory School	Private	Spokane School District	SPOKANE	Yes	IIS	9-12	860	43	35	8	0	2	2	2	2	2	35	0	0
1777	Sky Valley Education Center	Public	Monroe School District	SNOHOMISH	Yes	XLSCSV	1-12	863	515	348	38	304	26	0	287	285	262	267	256	170
4441	Mountain View Middle School	Public	Bremerton School District	KITSAP	Yes	IIS	6-8	864	745	49	3	41	7	2	32	31	24	21	26	4
4453	Glacier Park Elementary	Public	Tahoma School District	KING	Yes	IIS	PK-5	865	859	25	3	22	0	0	14	14	12	13	16	21
4546	Selah Intermediate	Public	Selah School District	YAKIMA	Yes	Paper	5-7	865	749	20	1	18	1	0	8	8	10	11	8	7
8111	Northshore Christian Academy	Private	Mukilteo School District	SNOHOMISH	Yes	IIS	P-8	867	811	56	13	41	2	0	38	38	40	41	39	40
2996	Ellensburg High School	Public	Ellensburg School District	KITTITAS	Yes	IIS	9-12	869	795	24	1	22	2	0	17	17	16	19	17	0
3355	Marysville Middle School	Public	Marysville School District	SNOHOMISH	Yes	IIS	6-8	869	811	26	4	20	2	0	14	11	14	16	14	5
3752	Eisenhower Middle School	Public	Everett School District	SNOHOMISH	Yes	Paper	6-8	869	813	34	1	33	0	0	20	17	19	20	18	17
3146	Mcloughlin Middle School	Public	Vancouver School District	CLARK	Yes	XLSCSV	6-8	869	803	29	1	22	6	0	21	16	12	15	13	4
4385	Rainier Middle School	Public	Auburn School District	KING	Yes	IIS	6-8	871	790	36	7	30	0	0	20	19	18	19	22	6
5016	Mill Creek Middle School	Public	Kent School District	KING	Yes	IIS	7-8	871	797	16	5	11	0	0	9	8	7	6	10	0
5040	Park Place Middle School	Public	Monroe School District	SNOHOMISH	Yes	XLSCSV	6-8	871	811	58	5	49	4	5	27	23	31	32	37	10
4500	A G West Black Hills High School	Public	Tumwater School District	THURSTON	Yes	IIS	9-12	873	826	41	1	38	2	0	26	25	21	27	28	0
2416	R A Long High School	Public	Longview School District	COWLITZ	Yes	IIS	9-12	878	836	38	6	30	2	2	21	20	15	21	21	23
4041	Ruth Livingston Elementary	Public	Pasco School District	FRANKLIN	Yes	IIS	K -5	878	842	36	9	23	4	0	21	21	20	24	24	22
4357	Cedarcrest School	Public	Marysville School District	SNOHOMISH	Yes	IIS	6-8	878	818	5	0	5	0	0	5	0	0	0	0	0
4593	Freeman Middle School	Public	Freeman School District	SPOKANE	Yes	IIS	6-8	879	790	76	6	69	1	0	41	41	30	34	38	45
2508	Prosser High School	Public	Prosser School District	BENTON	Yes	IIS	9-12	882	860	22	0	21	4	0	20	20	15	18	13	7
8572	Eastside Catholic School	Private	Lake Washington School District	KING	Yes	IIS	6-12	883	864	18	3	15	0	0	14	14	14	14	12	1176
4371	Skyview Jr High	Public	Northshore School District	KING	Yes	XLSCSV	7-9	888	844	44	8	34	2	0	29	28	22	27	30	0
2839	David T. Denny International School	Public	Seattle Public Schools	KING	Yes	XLSCSVSea	6-8	888	679	40	4	36	0	0	24	27	22	24	30	101
5085	Kingston High School	Public	North Kitsap School District	KITSAP	Yes	XLSCSV	9-12	890	816	51	5	44	2	0	25	24	21	26	29	0
3372	Eastmont Junior High	Public	Eastmont School District	DOUGLAS	Yes	IIS	8-9	891	881	10	0	10	0	0	10	10	7	6	7	0
5210	Bio Med Academy	Public	Marysville School District	SNOHOMISH	Yes	IIS	9-12	893	341	16	1	15	0	0	1	1	1	6	12	0
5056	Grand Ridge Elementary	Public	Issaquah School District	KING	Yes	XLSCSV	K -5	895	850	44	6	38	1	0	30	30	27	34	30	37
3476	J M Weatherwax High School	Public	Aberdeen School District	GRAYS HARBOR	Yes	IIS	9-12	900	871	29	0	29	0	0	21	23	22	24	19	0
4334	Heatherwood Middle School	Public	Everett School District	SNOHOMISH	Yes	IIS	6-8	901	839	43	5	34	4	0	49	49	24	20	21	22
3636	Maywood Middle School	Public	Issaquah School District	KING	Yes	XLSCSV	6-8	901	862	39	9	30	0	0	26	27	20	22	25	7
4051	Wyeast Middle School	Public	Evergreen School District (Clark)	CLARK	Yes	IIS	6-8	903	314	35	5	29	1	0	24	24	21	25	20	4
3300	Morris Ford Middle School	Public	Franklin Pierce School District	PIERCE	Yes	IIS	6-8	904	765	45	1	39	4	1	39	39	19	17	17	9
